id_transacao,data_transacao,cpf_aluno,plano_adquirido,cep_cobranca,valor_brl,mes_referencia,tickets_suporte,nps_score,horas_assistidas,venda_em_feriado,cidade,uf,bairro
TX-52584,2024-10-21,***.611.223-**,Premium,70040010.0,"99,90",2024-10,,,,False,Brasília,DF,Asa Norte
TX-52585,2024-08-02,***.917.763-**,Premium,30140071.0,"99,90",2024-08,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52586,2024-11-12,***.892.038-**,Premium,4538133.0,"99,90",2024-11,,,,False,,,
TX-52587,2024-05-24,***.372.186-**,B�sico,60060440.0,"49,90",2024-05,,,,False,Fortaleza,CE,Praia de Iracema
TX-52588,2024-04-29,***.816.502-**,B�sico,60060440.0,"49,90",2024-04,2.0,6.0,38.1,False,Fortaleza,CE,Praia de Iracema
TX-52589,2024-08-30,***.801.994-**,B�sico,90010150.0,"49,90",2024-08,5.0,7.0,125.4,False,Porto Alegre,RS,Centro Histórico
TX-52590,2024-11-26,***.385.646-**,Premium,69010000.0,"99,90",2024-11,,,,False,Manaus,AM,Centro
TX-52591,2024-12-09,***.723.683-**,Premium,30140071.0,"99,90",2024-12,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52592,2024-05-15,***.988.371-**,Anual,80010010.0,"899,00",2024-05,0.0,3.0,116.8,False,Curitiba,PR,Centro
TX-52593,2024-04-28,***.522.870-**,Premium,50010000.0,"99,90",2024-04,3.0,2.0,13.6,False,Recife,PE,Santo Antônio
TX-52594,2024-06-11,***.431.351-**,B�sico,80010010.0,"49,90",2024-06,4.0,7.0,21.7,False,Curitiba,PR,Centro
TX-52595,2024-09-01,***.184.638-**,Premium,70040010.0,"99,90",2024-09,0.0,,78.5,False,Brasília,DF,Asa Norte
TX-52596,2024-06-23,***.220.502-**,Premium,30140071.0,"99,90",2024-06,4.0,2.0,132.3,False,Belo Horizonte,MG,Boa Viagem
TX-52597,2024-05-18,***.493.289-**,B�sico,80010010.0,"49,90",2024-05,,,,False,Curitiba,PR,Centro
TX-52598,2024-08-15,***.031.978-**,B�sico,1001000.0,"49,90",2024-08,,,,False,,,
TX-52599,2024-04-22,***.273.536-**,Premium,20031050.0,"99,90",2024-04,,,,False,Rio de Janeiro,RJ,Centro
TX-52600,2024-05-18,***.788.147-**,B�sico,4538133.0,"49,90",2024-05,,,,False,,,
TX-52601,2024-06-24,***.370.632-**,B�sico,90010150.0,"49,90",2024-06,,,,False,Porto Alegre,RS,Centro Histórico
TX-52602,2024-10-24,***.745.271-**,B�sico,90010150.0,"49,90",2024-10,,,,False,Porto Alegre,RS,Centro Histórico
TX-52603,2024-07-20,***.678.305-**,Anual,90010150.0,"899,00",2024-07,3.0,,142.7,False,Porto Alegre,RS,Centro Histórico
TX-52604,2024-10-12,***.988.164-**,Premium,20031050.0,"99,90",2024-10,,,,True,Rio de Janeiro,RJ,Centro
TX-52605,2024-12-13,***.509.284-**,Premium,80010010.0,"99,90",2024-12,,,,False,Curitiba,PR,Centro
TX-52606,2024-07-29,***.460.273-**,Anual,20031050.0,"899,00",2024-07,1.0,2.0,93.3,False,Rio de Janeiro,RJ,Centro
TX-52607,2024-11-03,***.850.371-**,Premium,60060440.0,"99,90",2024-11,4.0,10.0,14.0,False,Fortaleza,CE,Praia de Iracema
TX-52608,2024-11-30,***.415.152-**,B�sico,1001000.0,"49,90",2024-11,,,,False,,,
TX-52609,2024-08-16,***.241.956-**,Premium,,"99,90",2024-08,,,,False,,,
TX-52610,2024-10-06,***.120.409-**,Premium,70040010.0,"99,90",2024-10,,,,False,Brasília,DF,Asa Norte
TX-52611,2024-04-29,***.189.616-**,Premium,20031050.0,"99,90",2024-04,,,,False,Rio de Janeiro,RJ,Centro
TX-52612,2024-08-01,***.505.560-**,B�sico,50010000.0,"49,90",2024-08,,,,False,Recife,PE,Santo Antônio
TX-52613,2024-08-04,***.203.886-**,Anual,30140071.0,"899,00",2024-08,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52614,2024-07-10,***.772.648-**,B�sico,90010150.0,"49,90",2024-07,,,,False,Porto Alegre,RS,Centro Histórico
TX-52615,2024-07-16,***.268.384-**,Premium,30140071.0,"99,90",2024-07,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52616,2024-01-17,***.612.059-**,Premium,60060440.0,"99,90",2024-01,0.0,2.0,56.4,False,Fortaleza,CE,Praia de Iracema
TX-52617,2024-09-15,***.845.960-**,B�sico,20031050.0,"49,90",2024-09,,,,False,Rio de Janeiro,RJ,Centro
TX-52618,2024-09-14,***.404.735-**,Premium,69010000.0,"99,90",2024-09,,,,False,Manaus,AM,Centro
TX-52619,2024-07-12,***.934.654-**,Premium,60060440.0,"99,90",2024-07,,,,False,Fortaleza,CE,Praia de Iracema
TX-52620,2024-08-27,***.267.734-**,B�sico,30140071.0,"49,90",2024-08,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52621,2024-10-29,***.690.782-**,B�sico,80010010.0,"49,90",2024-10,,,,False,Curitiba,PR,Centro
TX-52622,2024-03-09,***.513.271-**,Premium,70040010.0,"99,90",2024-03,2.0,,76.5,False,Brasília,DF,Asa Norte
TX-52623,2024-06-28,***.044.058-**,B�sico,4538133.0,"49,90",2024-06,0.0,4.0,52.9,False,,,
TX-52624,2024-09-16,***.267.711-**,B�sico,69010000.0,"49,90",2024-09,,,,False,Manaus,AM,Centro
TX-52625,2024-01-11,***.683.420-**,B�sico,60060440.0,"49,90",2024-01,,,,False,Fortaleza,CE,Praia de Iracema
TX-52626,2024-01-13,***.251.272-**,B�sico,,"49,90",2024-01,4.0,6.0,47.2,False,,,
TX-52627,2024-08-28,***.103.865-**,Premium,80010010.0,"99,90",2024-08,3.0,8.0,17.8,False,Curitiba,PR,Centro
TX-52628,2024-07-22,***.221.890-**,B�sico,4538133.0,"49,90",2024-07,,,,False,,,
TX-52629,2024-11-20,***.931.321-**,B�sico,69010000.0,"49,90",2024-11,,,,True,Manaus,AM,Centro
TX-52630,2024-06-24,***.975.923-**,,4538133.0,"49,90",2024-06,0.0,6.0,137.7,False,,,
TX-52631,2024-06-07,***.630.335-**,,50010000.0,"99,90",2024-06,1.0,1.0,100.6,False,Recife,PE,Santo Antônio
TX-52632,2024-11-22,***.550.272-**,B�sico,1001000.0,"49,90",2024-11,,,,False,,,
TX-52633,2024-04-24,***.446.660-**,B�sico,4538133.0,"49,90",2024-04,2.0,1.0,41.5,False,,,
TX-52634,2024-12-16,***.066.701-**,,50010000.0,"49,90",2024-12,,,,False,Recife,PE,Santo Antônio
TX-52635,2024-02-28,***.921.643-**,B�sico,4538133.0,"49,90",2024-02,1.0,2.0,10.1,False,,,
TX-52636,2024-10-11,***.389.083-**,B�sico,70040010.0,"49,90",2024-10,0.0,4.0,69.7,False,Brasília,DF,Asa Norte
TX-52637,2024-02-05,***.066.360-**,B�sico,69010000.0,"49,90",2024-02,4.0,9.0,82.8,False,Manaus,AM,Centro
TX-52638,2024-02-05,***.721.753-**,B�sico,69010000.0,"49,90",2024-02,1.0,10.0,7.9,False,Manaus,AM,Centro
TX-52639,2024-06-11,***.235.426-**,Premium,90010150.0,"99,90",2024-06,,,,False,Porto Alegre,RS,Centro Histórico
TX-52640,2024-02-12,***.145.512-**,B�sico,70040010.0,"49,90",2024-02,,,,False,Brasília,DF,Asa Norte
TX-52641,2024-11-04,***.422.971-**,B�sico,80010010.0,"49,90",2024-11,,,,False,Curitiba,PR,Centro
TX-52642,2024-02-20,***.522.946-**,Premium,80010010.0,"99,90",2024-02,5.0,3.0,60.0,False,Curitiba,PR,Centro
TX-52643,2024-07-13,***.776.808-**,Premium,4538133.0,"99,90",2024-07,,,,False,,,
TX-52644,2024-05-16,***.516.560-**,Anual,90010150.0,"899,00",2024-05,5.0,6.0,141.1,False,Porto Alegre,RS,Centro Histórico
TX-52645,2024-03-07,***.976.408-**,Premium,50010000.0,"99,90",2024-03,4.0,2.0,21.4,False,Recife,PE,Santo Antônio
TX-52646,2024-12-31,***.118.151-**,B�sico,4538133.0,"49,90",2024-12,,,,False,,,
TX-52647,2024-06-07,***.708.272-**,Premium,50010000.0,"99,90",2024-06,,,,False,Recife,PE,Santo Antônio
TX-52648,2024-08-28,***.173.203-**,Premium,60060440.0,"99,90",2024-08,4.0,6.0,31.2,False,Fortaleza,CE,Praia de Iracema
TX-52649,2024-08-23,***.311.677-**,B�sico,60060440.0,"49,90",2024-08,,,,False,Fortaleza,CE,Praia de Iracema
TX-52650,2024-04-29,***.174.653-**,Premium,30140071.0,"99,90",2024-04,2.0,3.0,,False,Belo Horizonte,MG,Boa Viagem
TX-52651,2024-10-11,***.043.842-**,Premium,60060440.0,"99,90",2024-10,,,,False,Fortaleza,CE,Praia de Iracema
TX-52652,2024-05-19,***.022.069-**,Anual,30140071.0,"899,00",2024-05,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52653,2024-09-07,***.867.808-**,Premium,70040010.0,"99,90",2024-09,,,,True,Brasília,DF,Asa Norte
TX-52654,2024-02-14,***.184.269-**,B�sico,60060440.0,"49,90",2024-02,0.0,9.0,35.3,False,Fortaleza,CE,Praia de Iracema
TX-52655,2024-08-13,***.316.082-**,B�sico,4538133.0,"49,90",2024-08,4.0,3.0,123.1,False,,,
TX-52656,2024-02-25,***.229.493-**,B�sico,60060440.0,"49,90",2024-02,0.0,,32.8,False,Fortaleza,CE,Praia de Iracema
TX-52657,2024-12-12,***.399.378-**,B�sico,80010010.0,"49,90",2024-12,,,,False,Curitiba,PR,Centro
TX-52658,2024-05-15,***.403.595-**,Premium,69010000.0,"99,90",2024-05,,,,False,Manaus,AM,Centro
TX-52659,2024-05-12,***.586.794-**,B�sico,20031050.0,"49,90",2024-05,3.0,9.0,141.8,False,Rio de Janeiro,RJ,Centro
TX-52660,2024-06-01,***.470.173-**,B�sico,80010010.0,"49,90",2024-06,,,,False,Curitiba,PR,Centro
TX-52661,2024-09-10,***.496.737-**,B�sico,70040010.0,"49,90",2024-09,,,,False,Brasília,DF,Asa Norte
TX-52662,2024-04-09,***.738.987-**,B�sico,90010150.0,"49,90",2024-04,3.0,4.0,84.5,False,Porto Alegre,RS,Centro Histórico
TX-52663,2024-10-16,***.294.621-**,Anual,30140071.0,"899,00",2024-10,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52664,2024-06-11,***.408.585-**,Premium,20031050.0,"99,90",2024-06,3.0,9.0,11.2,False,Rio de Janeiro,RJ,Centro
TX-52665,2024-01-27,***.448.500-**,Premium,69010000.0,"99,90",2024-01,3.0,,28.7,False,Manaus,AM,Centro
TX-52666,2024-05-01,***.419.866-**,B�sico,50010000.0,"49,90",2024-05,,,,True,Recife,PE,Santo Antônio
TX-52667,2024-12-21,***.536.127-**,Anual,90010150.0,"899,00",2024-12,,,,False,Porto Alegre,RS,Centro Histórico
TX-52668,2024-11-29,***.702.881-**,B�sico,30140071.0,"49,90",2024-11,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52669,2024-10-01,***.522.233-**,B�sico,50010000.0,"49,90",2024-10,,,,False,Recife,PE,Santo Antônio
TX-52670,2024-01-08,***.692.743-**,B�sico,50010000.0,"49,90",2024-01,2.0,,1.0,False,Recife,PE,Santo Antônio
TX-52671,2024-05-14,***.044.890-**,B�sico,80010010.0,"49,90",2024-05,2.0,2.0,125.5,False,Curitiba,PR,Centro
TX-52672,2024-05-25,***.376.165-**,B�sico,60060440.0,"49,90",2024-05,,,,False,Fortaleza,CE,Praia de Iracema
TX-52673,2024-03-15,***.536.264-**,Premium,60060440.0,"99,90",2024-03,,,,False,Fortaleza,CE,Praia de Iracema
TX-52674,2024-02-15,***.717.058-**,Premium,80010010.0,"99,90",2024-02,,,,False,Curitiba,PR,Centro
TX-52675,2024-02-23,***.588.373-**,Premium,20031050.0,"99,90",2024-02,1.0,5.0,53.8,False,Rio de Janeiro,RJ,Centro
TX-52676,2024-03-23,***.910.858-**,Premium,50010000.0,"99,90",2024-03,0.0,5.0,89.8,False,Recife,PE,Santo Antônio
TX-52677,2024-11-12,***.305.498-**,Anual,90010150.0,"899,00",2024-11,,,,False,Porto Alegre,RS,Centro Histórico
TX-52678,2024-09-12,***.521.383-**,B�sico,1001000.0,"49,90",2024-09,,,,False,,,
TX-52679,2024-10-31,***.004.908-**,Anual,50010000.0,"899,00",2024-10,,,,False,Recife,PE,Santo Antônio
TX-52680,2024-03-15,***.254.853-**,B�sico,50010000.0,"49,90",2024-03,1.0,5.0,46.0,False,Recife,PE,Santo Antônio
TX-52681,2024-04-21,***.135.569-**,B�sico,69010000.0,"49,90",2024-04,2.0,,114.8,True,Manaus,AM,Centro
TX-52682,2024-01-17,***.260.931-**,Anual,4538133.0,"899,00",2024-01,2.0,7.0,,False,,,
TX-52683,2024-12-22,***.519.053-**,B�sico,80010010.0,"49,90",2024-12,,,,False,Curitiba,PR,Centro
TX-52684,2024-03-11,***.970.051-**,Premium,60060440.0,"99,90",2024-03,,,,False,Fortaleza,CE,Praia de Iracema
TX-52685,2024-05-21,***.006.082-**,Premium,20031050.0,"99,90",2024-05,1.0,,90.1,False,Rio de Janeiro,RJ,Centro
TX-52686,2024-04-05,***.069.690-**,B�sico,30140071.0,"49,90",2024-04,2.0,10.0,85.2,False,Belo Horizonte,MG,Boa Viagem
TX-52687,2024-10-17,***.827.788-**,Premium,30140071.0,"99,90",2024-10,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52688,2024-11-05,***.800.366-**,B�sico,70040010.0,"49,90",2024-11,,,,False,Brasília,DF,Asa Norte
TX-52689,2024-04-27,***.202.706-**,Anual,1001000.0,"899,00",2024-04,,,,False,,,
TX-52690,2024-06-14,***.951.679-**,B�sico,50010000.0,"49,90",2024-06,0.0,4.0,110.2,False,Recife,PE,Santo Antônio
TX-52691,2024-11-14,***.219.693-**,B�sico,30140071.0,"49,90",2024-11,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52692,2024-10-09,***.125.663-**,Premium,70040010.0,"99,90",2024-10,,,,False,Brasília,DF,Asa Norte
TX-52693,2024-08-09,***.729.108-**,Premium,20031050.0,"99,90",2024-08,,,,False,Rio de Janeiro,RJ,Centro
TX-52694,2024-01-22,***.716.572-**,B�sico,50010000.0,"49,90",2024-01,4.0,6.0,141.8,False,Recife,PE,Santo Antônio
TX-52695,2024-10-25,***.949.013-**,Premium,30140071.0,"99,90",2024-10,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52696,2024-09-04,***.870.568-**,B�sico,50010000.0,"49,90",2024-09,1.0,,70.3,False,Recife,PE,Santo Antônio
TX-52697,2024-09-30,***.092.704-**,Premium,50010000.0,"99,90",2024-09,,,,False,Recife,PE,Santo Antônio
TX-52698,2024-12-25,***.125.597-**,,50010000.0,"99,90",2024-12,,,,True,Recife,PE,Santo Antônio
TX-52699,2024-02-11,***.087.156-**,Premium,90010150.0,"99,90",2024-02,0.0,9.0,70.0,False,Porto Alegre,RS,Centro Histórico
TX-52700,2024-09-16,***.458.474-**,B�sico,30140071.0,"49,90",2024-09,0.0,,77.1,False,Belo Horizonte,MG,Boa Viagem
TX-52701,2024-10-16,***.294.621-**,Anual,30140071.0,"899,00",2024-10,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52702,2024-04-10,***.245.607-**,Premium,4538133.0,"99,90",2024-04,1.0,4.0,101.6,False,,,
TX-52703,2024-08-01,***.316.544-**,Premium,70040010.0,"99,90",2024-08,,,,False,Brasília,DF,Asa Norte
TX-52704,2024-02-13,***.158.148-**,Premium,90010150.0,"99,90",2024-02,1.0,1.0,26.6,True,Porto Alegre,RS,Centro Histórico
TX-52705,2024-03-24,***.257.828-**,Anual,4538133.0,"899,00",2024-03,3.0,,94.8,False,,,
TX-52706,2024-08-03,***.954.196-**,B�sico,20031050.0,"49,90",2024-08,,,,False,Rio de Janeiro,RJ,Centro
TX-52707,2024-09-17,***.480.797-**,B�sico,20031050.0,"49,90",2024-09,4.0,,14.6,False,Rio de Janeiro,RJ,Centro
TX-52708,2024-12-23,***.864.497-**,Premium,1001000.0,"99,90",2024-12,,,,False,,,
TX-52709,2024-08-07,***.226.679-**,B�sico,30140071.0,"49,90",2024-08,4.0,1.0,,False,Belo Horizonte,MG,Boa Viagem
TX-52710,2024-07-14,***.729.350-**,Premium,70040010.0,"99,90",2024-07,0.0,2.0,33.4,False,Brasília,DF,Asa Norte
TX-52711,2024-09-20,***.431.884-**,B�sico,30140071.0,"49,90",2024-09,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52712,2024-06-27,***.079.833-**,B�sico,80010010.0,"49,90",2024-06,,,,False,Curitiba,PR,Centro
TX-52713,2024-01-11,***.268.080-**,Anual,20031050.0,"899,00",2024-01,2.0,3.0,71.7,False,Rio de Janeiro,RJ,Centro
TX-52714,2024-10-02,***.665.702-**,B�sico,80010010.0,"49,90",2024-10,,,,False,Curitiba,PR,Centro
TX-52715,2024-12-04,***.996.477-**,Anual,80010010.0,"899,00",2024-12,,,,False,Curitiba,PR,Centro
TX-52716,2024-05-07,***.638.318-**,B�sico,70040010.0,"49,90",2024-05,,,,False,Brasília,DF,Asa Norte
TX-52717,2024-10-27,***.222.591-**,B�sico,70040010.0,"49,90",2024-10,4.0,9.0,15.0,False,Brasília,DF,Asa Norte
TX-52718,2024-02-15,***.297.327-**,B�sico,50010000.0,"49,90",2024-02,,,,False,Recife,PE,Santo Antônio
TX-52719,2024-01-05,***.797.802-**,Premium,70040010.0,"99,90",2024-01,4.0,10.0,132.2,False,Brasília,DF,Asa Norte
TX-52720,2024-03-29,***.095.214-**,Premium,30140071.0,"99,90",2024-03,,,,True,Belo Horizonte,MG,Boa Viagem
TX-52721,2024-10-10,***.790.608-**,Anual,30140071.0,"899,00",2024-10,2.0,7.0,16.1,False,Belo Horizonte,MG,Boa Viagem
TX-52722,2024-02-05,***.300.962-**,B�sico,1001000.0,"49,90",2024-02,3.0,10.0,70.2,False,,,
TX-52723,2024-12-05,***.631.797-**,Anual,69010000.0,"899,00",2024-12,0.0,,73.6,False,Manaus,AM,Centro
TX-52724,2024-12-24,***.615.372-**,Premium,70040010.0,"99,90",2024-12,,,,False,Brasília,DF,Asa Norte
TX-52725,2024-09-19,***.173.203-**,B�sico,50010000.0,"49,90",2024-09,0.0,1.0,,False,Recife,PE,Santo Antônio
TX-52726,2024-06-13,***.687.849-**,Anual,4538133.0,"899,00",2024-06,,,,False,,,
TX-52727,2024-03-14,***.215.918-**,Premium,30140071.0,"99,90",2024-03,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52728,2024-09-28,***.813.004-**,B�sico,1001000.0,"49,90",2024-09,,,,False,,,
TX-52729,2024-07-30,***.656.259-**,B�sico,50010000.0,"49,90",2024-07,5.0,9.0,79.9,False,Recife,PE,Santo Antônio
TX-52730,2024-07-21,***.673.478-**,B�sico,70040010.0,"49,90",2024-07,3.0,2.0,62.3,False,Brasília,DF,Asa Norte
TX-52731,2024-07-08,***.673.162-**,B�sico,80010010.0,"49,90",2024-07,2.0,1.0,69.4,False,Curitiba,PR,Centro
TX-52732,2024-09-22,***.610.197-**,B�sico,20031050.0,"49,90",2024-09,,,,False,Rio de Janeiro,RJ,Centro
TX-52733,2024-03-24,***.159.773-**,B�sico,70040010.0,"49,90",2024-03,5.0,,29.9,False,Brasília,DF,Asa Norte
TX-52734,2024-09-09,***.513.644-**,B�sico,70040010.0,"49,90",2024-09,,,,False,Brasília,DF,Asa Norte
TX-52735,2024-03-19,***.282.722-**,Premium,69010000.0,"99,90",2024-03,0.0,7.0,92.9,False,Manaus,AM,Centro
TX-52736,2024-01-10,***.279.602-**,Anual,90010150.0,"899,00",2024-01,1.0,9.0,41.6,False,Porto Alegre,RS,Centro Histórico
TX-52737,2024-04-24,***.662.931-**,B�sico,80010010.0,"49,90",2024-04,3.0,3.0,149.1,False,Curitiba,PR,Centro
TX-52738,2024-10-20,***.889.178-**,Anual,69010000.0,"899,00",2024-10,,,,False,Manaus,AM,Centro
TX-52739,2024-11-17,***.672.757-**,B�sico,70040010.0,"49,90",2024-11,3.0,4.0,31.5,False,Brasília,DF,Asa Norte
TX-52740,2024-11-30,***.276.365-**,B�sico,69010000.0,"49,90",2024-11,,,,False,Manaus,AM,Centro
TX-52741,2024-12-10,***.961.125-**,B�sico,69010000.0,"49,90",2024-12,,,,False,Manaus,AM,Centro
TX-52742,2024-06-14,***.939.530-**,B�sico,20031050.0,"49,90",2024-06,,,,False,Rio de Janeiro,RJ,Centro
TX-52743,2024-01-18,***.665.622-**,Premium,50010000.0,"99,90",2024-01,,,,False,Recife,PE,Santo Antônio
TX-52744,2024-01-17,***.410.856-**,Anual,60060440.0,"899,00",2024-01,2.0,8.0,12.6,False,Fortaleza,CE,Praia de Iracema
TX-52745,2024-10-19,***.630.059-**,B�sico,50010000.0,"49,90",2024-10,,,,False,Recife,PE,Santo Antônio
TX-52746,2024-06-18,***.134.476-**,B�sico,60060440.0,"49,90",2024-06,0.0,10.0,31.4,False,Fortaleza,CE,Praia de Iracema
TX-52747,2024-07-29,***.709.230-**,Anual,50010000.0,"899,00",2024-07,,,,False,Recife,PE,Santo Antônio
TX-52748,2024-02-11,***.811.872-**,Premium,69010000.0,"99,90",2024-02,1.0,3.0,124.0,False,Manaus,AM,Centro
TX-52749,2024-07-15,***.401.399-**,Anual,90010150.0,"899,00",2024-07,3.0,6.0,115.6,False,Porto Alegre,RS,Centro Histórico
TX-52750,2024-11-19,***.740.913-**,B�sico,4538133.0,"49,90",2024-11,,,,False,,,
TX-52751,2024-07-03,***.204.380-**,B�sico,1001000.0,"49,90",2024-07,,,,False,,,
TX-52752,2024-08-17,***.668.611-**,B�sico,4538133.0,"49,90",2024-08,1.0,3.0,99.7,False,,,
TX-52753,2024-07-10,***.756.551-**,Premium,4538133.0,"99,90",2024-07,1.0,8.0,108.0,False,,,
TX-52754,2024-05-23,***.392.804-**,Premium,20031050.0,"99,90",2024-05,,,,False,Rio de Janeiro,RJ,Centro
TX-52755,2024-10-26,***.889.679-**,B�sico,20031050.0,"49,90",2024-10,,,,False,Rio de Janeiro,RJ,Centro
TX-52756,2024-03-16,***.181.753-**,Anual,60060440.0,"899,00",2024-03,1.0,5.0,59.8,False,Fortaleza,CE,Praia de Iracema
TX-52757,2024-01-27,***.877.972-**,Premium,1001000.0,"99,90",2024-01,,,,False,,,
TX-52758,2024-12-20,***.234.601-**,Anual,4538133.0,"899,00",2024-12,3.0,7.0,87.8,False,,,
TX-52759,2024-04-26,***.333.211-**,B�sico,60060440.0,"49,90",2024-04,3.0,4.0,72.6,False,Fortaleza,CE,Praia de Iracema
TX-52760,2024-08-20,***.822.378-**,Anual,60060440.0,"899,00",2024-08,,,,False,Fortaleza,CE,Praia de Iracema
TX-52761,2024-10-23,***.732.175-**,Premium,69010000.0,"99,90",2024-10,3.0,2.0,117.0,False,Manaus,AM,Centro
TX-52762,2024-10-09,***.556.093-**,B�sico,70040010.0,"49,90",2024-10,2.0,5.0,5.2,False,Brasília,DF,Asa Norte
TX-52763,2024-03-22,***.587.525-**,Premium,80010010.0,"99,90",2024-03,0.0,3.0,64.5,False,Curitiba,PR,Centro
TX-52764,2024-07-28,***.452.111-**,B�sico,90010150.0,"49,90",2024-07,1.0,8.0,41.7,False,Porto Alegre,RS,Centro Histórico
TX-52765,2024-03-08,***.530.925-**,B�sico,1001000.0,"49,90",2024-03,0.0,5.0,,False,,,
TX-52766,2024-02-28,***.971.231-**,Premium,1001000.0,"99,90",2024-02,5.0,7.0,147.9,False,,,
TX-52767,2024-12-06,***.991.624-**,B�sico,4538133.0,"49,90",2024-12,,,,False,,,
TX-52768,2024-10-14,***.441.969-**,Premium,4538133.0,"99,90",2024-10,,,,False,,,
TX-52769,2024-06-19,***.904.268-**,B�sico,70040010.0,"49,90",2024-06,,,,False,Brasília,DF,Asa Norte
TX-52770,2024-10-01,***.283.541-**,B�sico,30140071.0,"49,90",2024-10,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52771,2024-10-09,***.084.872-**,Anual,90010150.0,"899,00",2024-10,,,,False,Porto Alegre,RS,Centro Histórico
TX-52772,2024-09-03,***.735.779-**,B�sico,90010150.0,"49,90",2024-09,,,,False,Porto Alegre,RS,Centro Histórico
TX-52773,2024-02-06,***.973.203-**,B�sico,4538133.0,"49,90",2024-02,0.0,6.0,139.6,False,,,
TX-52774,2024-02-22,***.336.952-**,B�sico,90010150.0,"49,90",2024-02,2.0,5.0,137.5,False,Porto Alegre,RS,Centro Histórico
TX-52775,2024-08-14,***.987.312-**,B�sico,80010010.0,"49,90",2024-08,,,,False,Curitiba,PR,Centro
TX-52776,2024-11-20,***.048.933-**,B�sico,60060440.0,"49,90",2024-11,,,,True,Fortaleza,CE,Praia de Iracema
TX-52777,2024-04-06,***.021.306-**,B�sico,69010000.0,"49,90",2024-04,1.0,3.0,24.2,False,Manaus,AM,Centro
TX-52778,2024-07-03,***.728.975-**,B�sico,50010000.0,"49,90",2024-07,,,,False,Recife,PE,Santo Antônio
TX-52779,2024-08-26,***.346.692-**,Premium,4538133.0,"99,90",2024-08,,,,False,,,
TX-52780,2024-10-07,***.948.014-**,Anual,1001000.0,"899,00",2024-10,,,,False,,,
TX-52781,2024-05-30,***.013.249-**,Anual,70040010.0,"899,00",2024-05,4.0,,65.0,True,Brasília,DF,Asa Norte
TX-52782,2024-10-04,***.988.081-**,Anual,1001000.0,"899,00",2024-10,0.0,5.0,24.3,False,,,
TX-52783,2024-10-19,***.362.203-**,B�sico,69010000.0,"49,90",2024-10,,,,False,Manaus,AM,Centro
TX-52784,2024-09-11,***.780.555-**,B�sico,60060440.0,"49,90",2024-09,,,,False,Fortaleza,CE,Praia de Iracema
TX-52785,2024-03-20,***.900.824-**,Anual,1001000.0,"899,00",2024-03,5.0,,11.0,False,,,
TX-52786,2024-11-24,***.834.826-**,Anual,80010010.0,"899,00",2024-11,,,,False,Curitiba,PR,Centro
TX-52787,2024-06-12,***.766.512-**,Premium,70040010.0,"99,90",2024-06,,,,False,Brasília,DF,Asa Norte
TX-52788,2024-11-12,***.251.618-**,B�sico,80010010.0,"49,90",2024-11,,,,False,Curitiba,PR,Centro
TX-52789,2024-04-22,***.239.982-**,B�sico,30140071.0,"49,90",2024-04,,,,False,Belo Horizonte,MG,Boa Viagem
TX-52790,2024-01-13,***.182.730-**,Anual,80010010.0,"899,00",2024-01,4.0,6.0,92.3,False,Curitiba,PR,Centro
TX-52791,2024-06-04,***.063.519-**,B�sico,4538133.0,"49,90",2024-06,,,,False,,,
TX-52792,2024-07-28,***.115.871-**,B�sico,1001000.0,"49,90",2024-07,3.0,9.0,115.5,False,,,
TX-52793,2024-06-15,***.850.902-**,B�sico,80010010.0,"49,90",2024-06,5.0,3.0,30.6,False,Curitiba,PR,Centro
TX-52794,2024-02-23,***.344.505-**,B�sico,60060440.0,"49,90",2024-02,5.0,2.0,14.6,False,Fortaleza,CE,Praia de Iracema
TX-52795,2024-10-22,***.728.728-**,Anual,69010000.0,"899,00",2024-10,,,,False,Manaus,AM,Centro
TX-52796,2024-08-10,***.710.508-**,B�sico,30140071.0,"49,90",2024-08,3.0,5.0,36.5,False,Belo Horizonte,MG,Boa Viagem
TX-52797,2024-04-28,***.872.258-**,B�sico,69010000.0,"49,90",2024-04,,,,False,Manaus,AM,Centro
TX-52798,2024-01-19,***.283.857-**,B�sico,50010000.0,"49,90",2024-01,4.0,7.0,,False,Recife,PE,Santo Antônio
TX-52799,2024-10-24,***.536.127-**,Premium,,"99,90",2024-10,,,,False,,,
TX-52800,2024-11-05,***.038.430-**,Premium,30140071.0,"99,90",2024-11,,,,False,Belo Horizonte,MG,Boa Viagem
